atr_5,volume_ma_5,volume,candle_range,alt_btc_ratio,upper_wick,ema_14_slope,ema_14_prev,rsi_7,lower_wick_ratio,ema_divergence_slope,upper_wick_ratio,ema_divergence,lower_wick,body_to_range,timestamp,binary_label
0.0154,681218.4640000015,650049.53,0.01700001,7.487467001258121e-06,0.003,-0.0017249403072264,0.7389370523041988,26.470560986187223,0.0588234948097089,-0.0013369217295856,0.1764704844291268,-0.0020265258865357,0.001,0.764705432526216,2025-02-11 14:00:00+00:00,0
0.0158,623507.7860000015,656931.38,0.01300001,7.4633381552957795e-06,0.007,-0.0017616149329295,0.7372121119969723,24.63765616469664,0.3076920710060992,-0.0010347815946796,0.5384611242606736,-0.0030613074812153,0.004,0.1538460355030496,2025-02-11 15:00:00+00:00,0
0.016,707169.9040000015,930544.87,0.00900001,7.492342918931708e-06,0.005,-0.001793399608539,0.7354504970640428,26.5624709472974,0.2222219753089163,-0.0008038977871677,0.5555549382722909,-0.003865205268383,0.002,0.2222219753089163,2025-02-11 16:00:00+00:00,0
0.0156,710593.0940000016,611082.27,0.01100001,7.487108914245462e-06,0.004,-0.0018209463274004,0.7336570974555037,29.824524776899395,0.3636360330581518,-0.0006270267193797,0.3636360330581518,-0.0044922319877628,0.004,0.2727270247936138,2025-02-11 17:00:00+00:00,0
0.0134,827215.0620000014,1287467.26,0.01700001,7.39504896234684e-06,0.001,-0.0034448201504138,0.7318361511281032,19.40296480287259,0.1176469896194178,-0.0018911596346712,0.0588234948097089,-0.006383391622434,0.002,0.823528927335925,2025-02-11 18:00:00+00:00,0
0.0126,877875.6640000015,903352.54,0.01300001,7.354734523544724e-06,0.002,-0.0039188441303585,0.7283913309776894,20.312477783227425,0.3076920710060992,-0.0018331407084553,0.1538460355030496,-0.0082165323308893,0.004,0.5384611242606736,2025-02-11 19:00:00+00:00,0
0.0122,852799.0520000014,531548.32,0.01100001,7.376318136509102e-06,0.005,-0.0028629982463107,0.7244724868473308,38.63630216951928,0.0909090082645379,-0.0004509903827996,0.4545450413226897,-0.0086675227136889,0.001,0.4545450413226897,2025-02-11 20:00:00+00:00,0
0.0128,764090.7940000015,487003.58,0.01200001,7.37626624607079e-06,0.004,-0.001414598480136,0.72160948860102,30.76917554250544,0.0,0.0009291070083032,0.333333055555787,-0.0077384157053856,0.0,0.666666111111574,2025-02-11 21:00:00+00:00,0
0.0136,753230.4420000014,556780.51,0.01500001,7.35507750922968e-06,0.004,-0.0022926520161178,0.720194890120884,26.66662518524972,0.1999998666667555,-7.14665877568077e-05,0.2666664888890074,-0.0078098822931425,0.003,0.5333329777780148,2025-02-11 22:00:00+00:00,0
0.0124,607032.7380000015,556478.74,0.01100001,7.38163799277915e-06,0.006,-0.0014536317473021,0.7179022381047662,34.04250248988991,0.0909090082645379,0.0006805427943962,0.5454540495872277,-0.0071293394987462,0.001,0.3636360330581518,2025-02-11 23:00:00+00:00,0
0.0126,503554.5260000015,385961.48,0.01400001,7.432854465958775e-06,0.003,-0.0003264808476618,0.716448606357464,44.23070968942926,0.2857140816327988,0.0014966641329824,0.2142855612245991,-0.0056326753657638,0.004,0.4999996428573979,2025-02-12 00:00:00+00:00,0
0.0126,497275.8160000015,500154.77,0.01100001,7.452655369674573e-06,0.003,0.0001170499320264,0.7161221255098021,63.414525877638745,0.4545450413226897,0.0015105875319639,0.2727270247936138,-0.0041220878337998,0.005,0.2727270247936138,2025-02-12 01:00:00+00:00,0
0.0132,536347.3420000015,682361.21,0.01500001,7.38654898966448e-06,0.001,-0.0013652233922438,0.7162391754418286,57.77768790137438,0.1999998666667555,-0.0001640485097632,0.0666666222222518,-0.0042861363435631,0.003,0.7333328444447704,2025-02-12 02:00:00+00:00,0
0.0128,518414.0960000016,467114.28,0.01300001,7.408241427242831e-06,0.007,-0.0011831936066113,0.7148739520495847,53.65844497338662,0.4615381065091488,3.62396801059095e-05,0.5384611242606736,-0.0042498966634572,0.006,0.0,2025-02-12 03:00:00+00:00,0
0.0128,504024.5080000015,484530.8,0.01100001,7.356867075539641e-06,0.003,-0.001425434459063,0.7136907584429734,38.88881327175198,0.3636360330581518,-0.0001847809858159,0.2727270247936138,-0.0044346776492731,0.004,0.3636360330581518,2025-02-12 04:00:00+00:00,0
0.0122,492967.7240000015,330677.56,0.01100001,7.394155634357023e-06,0.002,-0.0004353765311879,0.7122653239839103,58.82340830474761,0.2727270247936138,0.0007277149475287,0.1818180165290759,-0.0037069627017444,0.003,0.5454540495872277,2025-02-12 05:00:00+00:00,0
0.0118,484062.4280000015,455628.29,0.00900001,7.368145420055779e-06,0.001,-0.0007773263270296,0.7118299474527223,48.484745638418346,0.4444439506178326,0.0002465801392851,0.1111109876544581,-0.0034603825624592,0.004,0.4444439506178326,2025-02-12 06:00:00+00:00,0
0.0114,427644.9240000015,400273.69,0.01300001,7.400885899574037e-06,0.006,-7.01615009235379e-06,0.7110526211256927,45.161188345703735,0.0769230177515248,0.000858956509284,0.4615381065091488,-0.0026014260531752,0.001,0.4615381065091488,2025-02-12 07:00:00+00:00,0
0.0104,442047.5760000015,539127.54,0.00800001,7.430587827991439e-06,0.003,0.0006605860032533,0.7110456049756003,48.484745638418346,0.0,0.0012283692661404,0.3749995312505859,-0.0013730567870348,0.0,0.6249992187509765,2025-02-12 08:00:00+00:00,0
0.01,433574.0280000015,442163.06,0.00900001,7.448302952024606e-06,0.001,0.0005725078694862,0.7117061909788537,72.72704132305034,0.7777769135812072,0.000844208582559,0.1111109876544581,-0.0005288482044757,0.007,0.1111109876544581,2025-02-12 09:00:00+00:00,0
0.01,419402.0320000015,259817.58,0.01100001,7.39752782955179e-06,0.003,-0.000303826513112,0.7122786988483399,57.142714286071424,0.2727270247936138,-0.0001336361478539,0.2727270247936138,-0.0006624843523297,0.003,0.4545450413226897,2025-02-12 10:00:00+00:00,0
0.0104,444789.5380000015,582565.82,0.01100001,7.450987125714075e-06,0.004,0.0005366836886363,0.7119748723352279,70.96758168610587,0.0909090082645379,0.000635219315639,0.3636360330581518,-2.726503669070457e-05,0.001,0.5454540495872277,2025-02-12 11:00:00+00:00,0
0.01,461408.3440000016,483367.72,0.01100001,7.480493675075901e-06,0.008,0.0007317925301514,0.7125115560238643,66.6664938276086,0.0909090082645379,0.0006471347230551,0.7272720661163036,0.0006198696863644,0.001,0.1818180165290759,2025-02-12 12:00:00+00:00,0
0.0176,1299640.7420000017,4730289.53,0.04600001,7.422976354503661e-06,0.016,-0.0010991131405354,0.7132433485540157,48.648556610838845,0.3695651370510571,-0.0011166914195596,0.3478260113421714,-0.0004968217331952,0.017,0.2826086342155143,2025-02-12 13:00:00+00:00,0
0.0197999999999999,1436840.572000001,1128162.21,0.0200000099999999,7.372247576595822e-06,0.0,-0.0009525647217973,0.7121442354134803,40.6249111330069,0.9499995250002372,-0.0007092886982738,0.0,-0.001206110431469,0.0189999999999999,0.0499999750000127,2025-02-12 14:00:00+00:00,0
0.0232,1662640.2360000014,1388815.9,0.02800001,7.462205235065727e-06,0.004,0.0005077772411089,0.7111916706916829,48.648556610838845,0.4999998214286352,0.0007458326938375,0.1428570918367529,-0.0004602777376314,0.014,0.3571427295918822,2025-02-12 15:00:00+00:00,1
0.0276,1840214.9180000008,1470439.23,0.03300001,7.6196454462462365e-06,0.003,0.0036400736089611,0.7116994479327918,68.85238000546556,0.2121211478420764,0.0033001338422488,0.0909090633608898,0.0028398561046173,0.007,0.6969694857668225,2025-02-12 16:00:00+00:00,0
0.0278,1932849.8500000013,946542.38,0.01200001,7.611327998008112e-06,0.007,0.0034213971277663,0.715339521541753,77.19288765785726,0.2499997916668402,0.0022837584606411,0.5833328472226273,0.0051236145652584,0.003,0.1666665277778935,2025-02-12 17:00:00+00:00,0
0.0209999999999999,1142114.9980000015,776615.27,0.01200001,7.66600327708743e-06,0.003,0.0032318775107307,0.7187609186695193,75.47159843373791,0.5833328472226273,0.0015469891805748,0.2499997916668402,0.0066706037458332,0.007,0.1666665277778935,2025-02-12 18:00:00+00:00,0
0.0198,1099104.3540000014,913108.99,0.01400001,7.695072663912764e-06,0.002,0.0034676271759667,0.72199279618025,76.78561830369141,0.4999996428573979,0.0013665228425123,0.1428570408163994,0.0080371265883456,0.007,0.3571426020409985,2025-02-12 19:00:00+00:00,0
0.016,1000708.3020000014,896835.64,0.00900001,7.657801207191036e-06,0.003,0.0023386102191711,0.7254604233562167,89.58320269116274,0.1111109876544581,3.700229468817096e-05,0.3333329629633745,0.0080741288830338,0.001,0.5555549382722909,2025-02-12 20:00:00+00:00,0
0.012,860575.0540000014,769772.99,0.01300001,7.670525825298397e-06,0.004,0.0028267955232815,0.7277990335753879,90.74062311400708,0.2307690532545744,0.000454913862113,0.3076920710060992,0.0085290427451468,0.003,0.4615381065091488,2025-02-12 21:00:00+00:00,0
0.014,811675.5980000015,702045.1,0.02200001,7.71931783314761e-06,0.01,0.0032498894535107,0.7306258290986695,89.99987400017639,0.227272623966989,0.000711392585535,0.4545452479339781,0.0092404353306819,0.005,0.3181816735537847,2025-02-12 22:00:00+00:00,0
0.0136,722918.7520000015,332831.04,0.01000001,7.704098059067954e-06,0.004,0.002683237526376,0.7338757185521803,77.77757613221003,0.5999994000006,3.7724002908468e-05,0.3999996000004,0.0092781593335904,0.006,0.0,2025-02-12 23:00:00+00:00,0
0.0124,641840.4780000014,507717.62,0.00800001,7.749012946474255e-06,0.001,0.0028588058561924,0.7365589560785563,79.31015338928492,0.4999993750007812,0.0001819152907708,0.1249998437501953,0.0094600746243612,0.004,0.3749995312505859,2025-02-13 00:00:00+00:00,0
0.0132,522994.2200000015,302604.35,0.01300001,7.837839189379646e-06,0.002,0.0038109650753669,0.7394177619347487,83.78362527422246,0.0769230177515248,0.0009695757848554,0.1538460355030496,0.0104296504092167,0.001,0.769230177515248,2025-02-13 01:00:00+00:00,0
0.013,428982.9560000015,299716.67,0.01100001,7.776459814887427e-06,0.0,0.0019695030653179,0.7432287270101157,61.90465873033069,0.1818180165290759,-0.000884097420151,0.0,0.0095455529890656,0.002,0.8181810743808414,2025-02-13 02:00:00+00:00,0
0.0098,371384.0820000015,414050.73,0.00600001,7.764228384418948e-06,0.001,0.0015735693232755,0.7451982300754336,68.42092659302996,0.4999991666680555,-0.0010095150894003,0.1666663888893518,0.0085360378996652,0.003,0.3333327777787037,2025-02-13 03:00:00+00:00,0
0.0106,463629.8820000015,794060.04,0.01400001,7.696477345016572e-06,0.001,-0.0001029065864944,0.7467717993987092,46.51155219049644,0.1428570408163994,-0.0022240527380991,0.0714285204081997,0.0063119851615661,0.002,0.7857137244901968,2025-02-13 04:00:00+00:00,0
0.011,471109.2620000015,545114.52,0.01000001,7.76898855631089e-06,0.003,0.0005774809583714,0.7466688928122147,45.23801984139551,0.1999998000002,-0.0010727004518166,0.2999997000003,0.0052392847097495,0.002,0.4999995000005,2025-02-13 05:00:00+00:00,0
0.015,817016.5540000016,2032140.81,0.03300001,7.682960650748848e-06,0.019,-0.001232849836078,0.7472463737705861,35.185139574819075,0.0606060422405932,-0.0023885647840058,0.5757574012856359,0.0028507199257437,0.002,0.3636362534435595,2025-02-13 06:00:00+00:00,0
0.0148,837076.9520000016,400018.66,0.01100001,7.6298349655247e-06,0.005,-0.0017351365246009,0.746013523934508,27.272692562027643,0.0909090082645379,-0.0022309244404619,0.4545450413226897,0.0006197954852817,0.001,0.4545450413226897,2025-02-13 07:00:00+00:00,0
0.0158,869703.3360000016,577182.65,0.01100001,7.577366791038321e-06,0.002,-0.0023037849879875,0.744278387409907,9.803908112282985,0.2727270247936138,-0.0021707607358096,0.1818180165290759,-0.0015509652505278,0.003,0.5454540495872277,2025-02-13 08:00:00+00:00,0
0.0156,802248.2500000016,456784.61,0.01300001,7.6250035709740835e-06,0.004,-0.0010632803229225,0.7419746024219195,24.999963541719826,0.1538460355030496,-0.0005426289699252,0.3076920710060992,-0.0020935942204531,0.002,0.5384611242606736,2025-02-13 09:00:00+00:00,0
0.0152,759487.3800000015,331310.17,0.00800001,7.654239689603941e-06,0.002,-0.0006548429465329,0.7409113220989969,28.571387755160345,0.4999993750007812,-4.958902310292501e-05,0.2499996875003906,-0.0021431832435561,0.004,0.2499996875003906,2025-02-13 10:00:00+00:00,0
0.011,446743.3720000016,468420.77,0.01200001,7.641377737278592e-06,0.0,-0.0009675305536618,0.740256479152464,34.14628316488239,0.666666111111574,-0.0003107934235651,0.0,-0.0024539766671212,0.008,0.333333055555787,2025-02-13 11:00:00+00:00,0
0.0108,451229.96000000153,422451.6,0.01000001,7.6601738170667e-06,0.007,-0.0007051931465069,0.7392889485988021,27.02697589491048,0.1999998000002,-3.549836413263563e-06,0.6999993000007,-0.0024575265035344,0.002,0.0999999000001,2025-02-13 12:00:00+00:00,0
0.0116,580405.6680000015,1223061.19,0.01500001,7.702343156874039e-06,0.006,0.0001888326063607,0.7385837554522952,53.33320888917925,0.1999998666667555,0.0007796101564491,0.3999997333335111,-0.0016779163470853,0.003,0.3999997333335111,2025-02-13 13:00:00+00:00,0
0.0118,700996.7120000016,1059739.83,0.01400001,7.615508220941125e-06,0.001,-0.0011696784078206,0.7387725880586559,45.71419428589714,0.2857140816327988,-0.000603989520072,0.0714285204081997,-0.0022819058671573,0.004,0.6428566836737973,2025-02-13 14:00:00+00:00,0
0.0136,758934.4020000015,620998.62,0.01700001,7.635575741161274e-06,0.008,-0.0006137212867779,0.7376029096508352,59.37487011747162,0.2941174740485446,3.34703408585435e-05,0.4705879584776714,-0.0022484355262988,0.005,0.2352939792388357,2025-02-13 15:00:00+00:00,0
0.0136,746013.7200000016,403817.36,0.01200001,7.602830643958706e-06,0.002,-0.0015985584485409,0.7369891883640572,36.36355922881375,0.2499997916668402,-0.0008366297608985,0.1666665277778935,-0.0030850652871974,0.003,0.5833328472226273,2025-02-13 16:00:00+00:00,0
0.0132,708381.9220000015,234292.61,0.00800001,7.565933610604596e-06,0.007,-0.001518750655402,0.7353906299155163,31.24993164077453,0.0,-0.0005576405016776,0.8749989062513672,-0.003642705788875,0.0,0.1249998437501953,2025-02-13 17:00:00+00:00,0
0.0128,546864.4420000016,415473.79,0.01300001,7.6174390795049105e-06,0.0,-0.0003829172346818,0.7338718792601142,47.222130401413104,0.4615381065091488,0.000575623866872,0.0,-0.003067081922003,0.006,0.5384611242606736,2025-02-13 18:00:00+00:00,0
0.0128,390402.4100000016,277429.67,0.01400001,7.633766596645158e-06,0.008,-0.0004651949367242,0.7334889620254323,44.4443580248594,0.3571426020409985,0.0003597249108668,0.5714281632655976,-0.0027073570111361,0.005,0.0714285204081997,2025-02-13 19:00:00+00:00,0
0.0112,313675.5960000015,237364.55,0.00900001,7.593659637008525e-06,0.006,-0.0002698356118276,0.7330237670887081,35.48379084305293,0.2222219753089163,0.0004407330924346,0.666665925926749,-0.0022666239187014,0.002,0.1111109876544581,2025-02-13 20:00:00+00:00,0
0.0104,292722.19400000153,299050.35,0.00800001,7.627891551280989e-06,0.002,0.0004328091364159,0.7327539314768804,61.53829585843423,0.1249998437501953,0.0009453639740393,0.2499996875003906,-0.0013212599446621,0.001,0.6249992187509765,2025-02-13 21:00:00+00:00,0
0.0102,283426.53000000154,187814.29,0.00700001,7.561346479773139e-06,0.001,-0.0005582320817728,0.7331867406132964,43.33323222245815,0.0,-0.0001581380853856,0.1428569387758017,-0.0014793980300478,0.0,0.8571416326548105,2025-02-13 22:00:00+00:00,0
0.0096,247437.16000000155,235526.94,0.01000001,7.58735237010049e-06,0.003,4.953219579684198e-05,0.7326285085315235,65.38443934958636,0.2999997000003,0.0004131901788342,0.2999997000003,-0.0010662078512135,0.003,0.3999996000004,2025-02-13 23:00:00+00:00,0
0.0084,249909.51800000155,289791.46,0.00800001,7.596834052999855e-06,0.003,0.0003095945696905,0.7326780407273203,70.3701879291424,0.3749995312505859,0.0005374472112826,0.3749995312505859,-0.0005287606399309,0.003,0.2499996875003906,2025-02-14 00:00:00+00:00,0
0.009,286037.9040000015,418006.48,0.01200001,7.603911228169443e-06,0.003,0.0001349819603985,0.7329876352970109,57.14266666730158,0.5833328472226273,0.0002502993753314,0.2499997916668402,-0.0002784612645994,0.007,0.1666665277778935,2025-02-14 01:00:00+00:00,0
0.0088,287494.5820000015,306333.74,0.00700001,7.60397424718324e-06,0.004,0.0001169843656787,0.7331226172574095,59.999790000735,0.2857138775516035,0.0001719766361187,0.571427755103207,-0.0001064846284806,0.002,0.1428569387758017,2025-02-14 02:00:00+00:00,0
0.01,315930.2060000015,329992.41,0.01300001,7.649543426241825e-06,0.003,0.0013013864502549,0.7332396016230882,71.42839285758929,0.0,0.0011653343010932,0.2307690532545744,0.0010588496726126,0.0,0.769230177515248,2025-02-14 03:00:00+00:00,0
0.01,320086.3600000016,256307.71,0.01000001,7.617571059431524e-06,0.002,0.0003278682568876,0.7345409880733431,51.72401307996842,0.0999999000001,2.217230662338032e-05,0.1999998000002,0.0010810219792359,0.001,0.6999993000007,2025-02-14 04:00:00+00:00,0
0.0098,293090.6900000015,154813.11,0.00700001,7.58145487188117e-06,0.001,-0.0002491808440306,0.7348688563302308,57.69215236728209,0.1428569387758017,-0.0004882887333359,0.1428569387758017,0.0005927332459,0.001,0.7142846938790087,2025-02-14 05:00:00+00:00,0
0.0088,260965.7040000016,257381.55,0.00700001,7.548978776010027e-06,0.0,-0.0004826233981599,0.7346196754862001,45.83319965316768,0.571427755103207,-0.0005704787848651,0.0,2.2254461034876272e-05,0.004,0.4285708163274052,2025-02-14 06:00:00+00:00,0
0.0086,255265.07000000152,277830.57,0.00600001,7.540428715149113e-06,0.004,-0.0004182736117386,0.7341370520880401,40.90896074421581,0.3333327777787037,-0.0003715530255301,0.6666655555574074,-0.0003492985644952,0.002,0.0,2025-02-14 07:00:00+00:00,0
0.008,270839.3320000015,407863.72,0.01000001,7.587334086423554e-06,0.004,0.0001708295364931,0.7337187784763015,51.999854400407685,0.1999998000002,0.0002368004855552,0.3999996000004,-0.0001124980789399,0.002,0.3999996000004,2025-02-14 08:00:00+00:00,0
0.0088,318809.67200000153,496159.41,0.01400001,7.713037123187502e-06,0.0,0.0020147189316274,0.7338896080127947,69.23064497063723,0.0714285204081997,0.0017910035849089,0.0,0.0016785055059689,0.001,0.9285707653065962,2025-02-14 09:00:00+00:00,0
0.0096,365098.2120000015,386255.81,0.01100001,7.668727465382499e-06,0.004,0.001079423074077,0.7359043269444221,51.42846857163429,0.1818180165290759,0.0005248688133251,0.3636360330581518,0.002203374319294,0.002,0.4545450413226897,2025-02-14 10:00:00+00:00,0
0.01,400869.2080000015,436236.53,0.00900001,7.64804067725516e-06,0.001,0.0005354999975334,0.7369837500184991,56.24987695339416,0.5555549382722909,-8.228108198171658e-05,0.1111109876544581,0.0021210932373123,0.005,0.3333329629633745,2025-02-14 11:00:00+00:00,0
0.0102,402022.2200000016,283595.63,0.00700001,7.635595449185112e-06,0.002,6.409999786238796e-05,0.7375192500160326,58.0643850159048,0.2857138775516035,-0.0004741858111986,0.2857138775516035,0.0016469074261137,0.002,0.4285708163274052,2025-02-14 12:00:00+00:00,0
